Depth,Sonic 
2.0468844,0.348961599
2.0470368,0.348169598
2.0471892,0.347837299
2.0473416,0.347638109
2.047494,0.350250737
2.0476464,0.352966978
2.0477988,0.35420818
2.0479512,0.352183541
2.0481036,0.34594157
2.048256,0.341514319
2.0484084,0.340075831
2.0485608,0.340834496
2.0487132,0.342825243
2.0488656,0.343917094
2.049018,0.343757277
2.0491704,0.345047727
2.0493228,0.346580708
2.0494752,0.346887908
2.0496276,0.347413656
2.04978,0.349253116
2.0499324,0.350532246
2.0500848,0.350359042
2.0500848,0.363668009
2.0502372,0.34878997
2.0502372,0.369610228
2.0503896,0.348188398
2.0503896,0.354179029
2.050542,0.348213236
2.050542,0.348530131
2.0506944,0.348138888
2.0506944,0.343431457
2.0508468,0.347257054
2.0508468,0.357330429
2.0509992,0.345094251
2.0509992,0.352133653
2.0511516,0.342971477
2.0511516,0.351448252
2.051304,0.342209301
2.051304,0.32943143
2.0514564,0.342748599
2.0514564,0.332052293
2.0516088,0.343885039
2.0516088,0.340652778
2.0517612,0.342504033
2.0517612,0.350969226
2.0519136,0.332060081
2.0519136,0.339931335
2.0519136,0.349663716
2.052066,0.333744415
2.052066,0.338525591
2.052066,0.346821714
2.0522184,0.33628007
2.0522184,0.338319413
2.0522184,0.343943293
2.0523708,0.33778641
2.0523708,0.338720482
2.0523708,0.335011427
2.0525232,0.340029208
2.0525232,0.339491632
2.0526756,0.342329353
2.0526756,0.331473196
2.052828,0.342947099
2.052828,0.331749784
2.0529804,0.343651202
2.0529804,0.32870272
2.0531328,0.344837119
2.0532852,0.346649544
2.0534376,0.346217633
2.05359,0.344197948
2.0537424,0.345144877
2.0538948,0.328172883
2.0538948,0.346801028
2.0540472,0.329716069
2.0540472,0.34721276
2.0541996,0.328189518
2.0541996,0.346240928
2.054352,0.344716969
2.0545044,0.345502736
2.0546568,0.346945917
2.0548092,0.348173896
2.0549616,0.350214613
2.055114,0.352296112
2.0552664,0.353376348
2.0554188,0.352623654
2.0555712,0.352859755
2.0557236,0.353628559
2.055876,0.353215481
2.0560284,0.350348773
2.0561808,0.345448107
2.0563332,0.341241931
2.0564856,0.340270722
2.056638,0.340967114
2.0567904,0.341084508
2.0569428,0.342758606
2.0570952,0.345955415
2.0572476,0.346269145
2.0574,0.344194601
2.0575524,0.345361456
2.0577048,0.350264976
2.0578572,0.35315826
2.0580096,0.351801173
2.058162,0.346406717
2.0583144,0.340689017
2.0584668,0.337959815
2.0586192,0.339409427
2.0587716,0.341048975
2.058924,0.341871391
2.0590764,0.341042315
2.0592288,0.337409362
2.0593812,0.335238193
2.0595336,0.335243082
2.059686,0.334203398
2.0598384,0.334111957
2.0599908,0.335404605
2.0601432,0.338353437
2.0602956,0.341166632
2.060448,0.342902445
2.0606004,0.344419678
2.0607528,0.334591409
2.0609052,0.334666512
2.0610576,0.335055507
2.06121,0.335643561
2.0613624,0.336188535
2.0615148,0.336238767
2.0616672,0.336105853
2.0618196,0.336064054
2.061972,0.335928253
2.0621244,0.335340856
2.0622768,0.334887651
2.0624292,0.334406984
2.0625816,0.334021434
2.062734,0.333855514
2.0628864,0.33382277
2.0816316,0.34195709
2.081784,0.339732047
2.0819364,0.336154609
2.0820888,0.332217508
2.0822412,0.327525153
2.0823936,0.324056578
2.082546,0.327524201
2.0826984,0.332120029
2.0828508,0.337417925
2.0831556,0.343453259
2.083308,0.341026336
2.0839176,0.342242308
2.08407,0.34426114
2.0842224,0.344746104
2.0843748,0.341694709
2.0849844,0.31738683
2.0851368,0.330106512
2.0852892,0.341038968
2.0854416,0.341567997
2.085594,0.340188008
2.0857464,0.338272134
2.0858988,0.336072289
2.0860512,0.333974024
2.0862036,0.332470604
2.086356,0.331421996
2.0865084,0.332270693
2.0866608,0.319006754
2.0866608,0.334558403
2.0868132,0.334025991
2.0868132,0.335808857
2.0869656,0.3489529
2.0869656,0.335934224
2.087118,0.358789994
2.087118,0.334917639
2.0872704,0.362734084
2.0872704,0.33285517
2.0874228,0.358843475
2.0874228,0.331038808
2.0875752,0.355033479
2.0875752,0.330989692
2.0877276,0.353899434
2.0877276,0.333889997
2.08788,0.348405596
2.08788,0.333530793
2.0880324,0.34102876
2.0880324,0.330149034
2.0881848,0.332728125
2.0881848,0.331068042
2.0883372,0.324033804
2.0883372,0.334180792
2.0884896,0.313553371
2.0884896,0.330848674
2.088642,0.305039471
2.088642,0.321246336
2.0887944,0.309683271
2.0889468,0.302860629
2.0890992,0.321506745
2.0890992,0.299143026
2.0892516,0.304745563
2.089404,0.331696288
2.0895564,0.317480793
2.0895564,0.349006811
2.0897088,0.313594416
2.0897088,0.355373263
2.0898612,0.322173608
2.0898612,0.354523025
2.0900136,0.333739231
2.0900136,0.348715622
2.090166,0.339986026
2.090166,0.34599925
2.0903184,0.343793889
2.0903184,0.346682288
2.0904708,0.340026874
2.0904708,0.346961993
2.0906232,0.342646818
2.0906232,0.347027974
2.0907756,0.341640732
2.0907756,0.347054452
2.090928,0.333560974
2.090928,0.344290013
2.0910804,0.341095926
2.0912328,0.341616949
2.09169,0.348937976
2.0918424,0.34623686
2.0919948,0.341909319
2.0921472,0.340933976
2.0922996,0.34199387
2.092452,0.345998364
2.0926044,0.34897948
2.0927568,0.348381945
2.0929092,0.347658648
2.0930616,0.34826875
2.093214,0.350168941
2.0933664,0.351988781
2.0935188,0.35319258
2.0936712,0.352918879
2.0938236,0.349210069
2.093976,0.346958647
2.0941284,0.349456833
2.0942808,0.350394182
2.0944332,0.347775124
2.0945856,0.345473437
2.094738,0.320528121
2.094738,0.341464514
2.0948904,0.313698555
2.0948904,0.331908569
2.0950428,0.303725595
2.0950428,0.327620597
2.0951952,0.299206411
2.0951952,0.332352554
2.0953476,0.297379681
2.0953476,0.33348545
2.0955,0.299714047
2.0955,0.332039054
2.0956524,0.293694757
2.0956524,0.33163198
2.0958048,0.339153902
2.0959572,0.347588107
2.0961096,0.353179095
2.096262,0.354112244
2.0964144,0.348631793
2.0965668,0.30834731
2.0965668,0.32966151
2.0967192,0.301166616
2.0971764,0.263275101
2.0973288,0.277215513
2.0974812,0.303237222
2.0976336,0.322435239
2.097786,0.336294839
2.0979384,0.301959334
2.0979384,0.34270214
2.0980908,0.307246895
2.0980908,0.343485479
2.0982432,0.325883369
2.0982432,0.346866319
2.0983956,0.325633455
2.0983956,0.3494756
2.098548,0.319458547
2.098548,0.3487567
2.0987004,0.35137169
2.0988528,0.354117297
2.0990052,0.354031991
2.0991576,0.349703663
2.09931,0.346616537
2.0994624,0.344573327
2.0996148,0.345391018
2.0997672,0.345353975
2.0999196,0.34291616
2.100072,0.33919521
2.1002244,0.336747912
2.1003768,0.333994989
2.1005292,0.32934112
2.1006816,0.324388287
2.100834,0.321932098
2.1009864,0.321579259
2.1011388,0.322664974
2.1012912,0.322682003
2.1014436,0.321133535
2.101596,0.319199648
2.1017484,0.318152418
2.1019008,0.319023524
2.1020532,0.319783863
2.1022056,0.321270845
2.102358,0.324087255
2.1025104,0.328489832
2.1026628,0.331050325
2.1028152,0.331408347
2.1029676,0.330386119
2.10312,0.328105693
2.1032724,0.325802365
2.1034248,0.323004689
2.1035772,0.321066504
2.1037296,0.321288168
2.103882,0.331295743
2.1040344,0.342777078
2.1041868,0.348078977
2.1043392,0.348157426
2.1044916,0.349068953
2.104644,0.34845101
2.1047964,0.343106064
2.1049488,0.347693624
2.1051012,0.355455551
2.1052536,0.358988072
2.105406,0.341488531
2.1055584,0.335921396
2.1057108,0.334015463
2.1058632,0.332716056
2.1060156,0.330511519
2.106168,0.329194197
2.1063204,0.329074178
2.1064728,0.339725814
2.1066252,0.350477979
2.1067776,0.355048904
2.10693,0.35442594
2.1070824,0.345410704
2.1072348,0.338312556
2.1073872,0.332350191
2.1075396,0.335679848
2.107692,0.346663324
2.1078444,0.358040684
2.1079968,0.365449411
2.1081492,0.364642515
2.1083016,0.357151237
2.108454,0.349659533
2.1086064,0.346676579
2.1087588,0.349079059
2.1089112,0.351312599
2.1090636,0.345017443
2.109216,0.332242111
2.109216,0.338525591
2.1093684,0.329713477
2.1093684,0.334671171
2.1095208,0.326404424
2.1095208,0.332175609
2.1096732,0.323354538
2.1096732,0.33398659
2.1098256,0.320660673
2.1098256,0.337587127
2.109978,0.318235555
2.109978,0.341786807
2.1101304,0.31618493
2.1101304,0.34645708
2.1102828,0.351749432
2.1104352,0.32776896
2.1104352,0.355363191
2.1105876,0.331214994
2.1105876,0.354621586
2.11074,0.346836134
2.1108924,0.339924741
2.1110448,0.335433183
2.1111972,0.333935833
2.1113496,0.340407704
2.111502,0.345780768
2.1116544,0.34604666
2.1118068,0.340699286
2.1119592,0.335229662
2.1121116,0.330663491
2.1121116,0.333041629
2.112264,0.329735099
2.112264,0.327733266
2.1124164,0.333792285
2.1124164,0.319442901
2.1125688,0.340746791
2.1125688,0.316425792
2.1127212,0.351105236
2.1127212,0.315242401
2.1128736,0.354911327
2.1128736,0.31261222
2.113026,0.346700822
2.113026,0.306001661
2.1131784,0.33953643
2.1131784,0.29897937
2.1133308,0.335124798
2.1133308,0.29504509
2.1134832,0.333259615
2.1134832,0.301119599
2.1136356,0.336113264
2.1136356,0.317899781
2.113788,0.336622705
2.113788,0.330058806
2.1139404,0.338877802
2.1139404,0.339487383
2.1140928,0.340088557
2.1140928,0.348333156
2.1142452,0.35317273
2.1143976,0.349399448
2.11455,0.339146487
2.1147024,0.330977421
2.1148548,0.33128554
2.1150072,0.333249874
2.1151596,0.332879712
2.115312,0.331176446
2.1154644,0.331721617
2.1156168,0.332149722
2.1157692,0.328794079
2.1159216,0.322311545
2.116074,0.316206687
2.1162264,0.313104534
2.1163788,0.313038356
2.1165312,0.312140675
2.1166836,0.31004113
2.116836,0.335379502
2.116836,0.307811723
2.1169884,0.342722708
2.1169884,0.306585089
2.1169884,0.341232862
2.1171408,0.34894788
2.1171408,0.307530804
2.1171408,0.351795182
2.1172932,0.3484242
2.1172932,0.310345312
2.1174456,0.338908217
2.1174456,0.312821778
2.117598,0.319377084
2.1177504,0.367009921
2.1179028,0.338088197
2.1180552,0.33891806
2.1182076,0.341362372
2.1182076,0.333917033
2.11836,0.346198173
2.11836,0.303317935
2.1185124,0.348358941
2.1185124,0.298238979
2.1186648,0.346770904
2.1186648,0.318549518
2.1188172,0.348776678
2.1188172,0.340226133
2.1189696,0.351366371
2.1189696,0.342897983
2.119122,0.354259491
2.119122,0.330682656
2.1192744,0.356508551
2.1192744,0.325215493
2.1194268,0.35710694
2.1194268,0.330520345
2.1195792,0.353699752
2.1195792,0.337366053
2.1197316,0.35225352
2.1197316,0.343656648
2.119884,0.353280441
2.119884,0.347946064
2.1200364,0.354186784
2.1200364,0.341795829
2.1201888,0.357433957
2.1201888,0.328887916
2.1203412,0.359908159
2.1203412,0.321266251
2.1204936,0.361405608
2.1204936,0.321434698
2.120646,0.360950533
2.120646,0.325287904
2.1207984,0.358571152
2.1207984,0.328570512
2.1209508,0.359402229
2.1209508,0.330082528
2.1211032,0.362378424
2.1211032,0.323761649
2.1212556,0.362880417
2.1212556,0.318113768
2.121408,0.361464009
2.121408,0.316083321
2.1215604,0.354748721
2.1215604,0.313831669
2.1217128,0.353512539
2.1217128,0.31297628
2.1218652,0.354592316
2.1218652,0.314887397
2.1220176,0.355450593
2.1220176,0.318822956
2.12217,0.35465098
2.12217,0.324517066
2.1223224,0.348435224
2.1223224,0.330123573
2.1224748,0.342025036
2.1224748,0.33265539
2.1226272,0.338599836
2.1226272,0.330582913
2.1227796,0.336962158
2.1227796,0.324219283
2.122932,0.337299772
2.122932,0.319937151
2.1230844,0.340758406
2.1230844,0.318918696
2.1232368,0.342746134
2.1232368,0.320099561
2.1233892,0.342091312
2.1233892,0.322582096
2.1235416,0.33938265
2.1235416,0.324852581
2.123694,0.338295851
2.123694,0.326622451
2.1238464,0.340420364
2.1238464,0.32815996
2.1239988,0.345454829
2.1239988,0.329812174
2.1241512,0.349922731
2.1241512,0.33140067
2.1243036,0.353739813
2.1243036,0.332752048
2.1243036,0.339306505
2.124456,0.35571655
2.124456,0.332956454
2.124456,0.330095649
2.1246084,0.354633755
2.1246084,0.33228572
2.1247608,0.356005508
2.1247608,0.329062531
2.1249132,0.356055576
2.1249132,0.328909636
2.1250656,0.357937
2.1250656,0.335671876
2.125218,0.356583062
2.125218,0.340726158
2.1253704,0.354595105
2.1253704,0.344115135
2.1255228,0.353164293
2.1255228,0.344334175
2.1256752,0.35312502
2.1256752,0.338083181
2.1258276,0.354663415
2.1258276,0.328183846
2.12598,0.355209111
2.12598,0.3220824
2.1261324,0.354061844
2.1261324,0.323673488
2.1262848,0.35532306
2.1262848,0.327354048
2.1264372,0.357617988
2.1264372,0.332723503
2.1265896,0.358066763
2.1265896,0.336486023
2.126742,0.360556813
2.126742,0.336457609
2.1268944,0.359840571
2.1268944,0.334409314
2.1268944,0.359095742
2.1270468,0.361521099
2.1270468,0.335785431
2.1270468,0.356832583
2.1271992,0.361278961
2.1271992,0.337761905
2.1273516,0.359187652
2.1273516,0.339379373
2.1273516,0.358577222
2.127504,0.359259505
2.127504,0.339925233
2.1276564,0.357539474
2.1276564,0.338283519
2.1278088,0.357807236
2.1278088,0.335768009
2.1278088,0.352417463
2.1279612,0.359511486
2.1279612,0.335109283
2.1279612,0.358359124
2.1281136,0.358382166
2.1281136,0.334380376
2.1281136,0.329079687
2.128266,0.353533964
2.128266,0.331880188
2.128266,0.326104995
2.1284184,0.343819316
2.1284184,0.329335215
2.1284184,0.328683191
2.1285708,0.333706388
2.1285708,0.327958409
2.1285708,0.346688161
2.1287232,0.308332283
2.1287232,0.329815258
2.1288756,0.300810853
2.1288756,0.333182647
2.129028,0.30508032
2.129028,0.334329684
2.1291804,0.313319075
2.1291804,0.330449902
2.1293328,0.328738003
2.1293328,0.322665139
2.1294852,0.342949195
2.1294852,0.315334105
2.1296376,0.349455943
2.1296376,0.311686289
2.1296376,0.347248546
2.12979,0.353546169
2.12979,0.314982415
2.1299424,0.354430497
2.1299424,0.325781695
2.1300948,0.351650145
2.1300948,0.333946595
2.1302472,0.34642466
2.1302472,0.339489614
2.1303996,0.344269305
2.1303996,0.342338966
2.130552,0.339276509
2.130552,0.343885958
2.1307044,0.332076092
2.1307044,0.344255562
2.1308568,0.326639738
2.1308568,0.343722761
2.1310092,0.329625349
2.1310092,0.343202033
2.1311616,0.332227478
2.1311616,0.342775897
2.131314,0.341763278
2.131314,0.342583925
2.1314664,0.348734615
2.1314664,0.34163342
2.1316188,0.347008809
2.1316188,0.340075634
2.1317712,0.345871746
2.1317712,0.338464171
2.1319236,0.347839854
2.1319236,0.337985604
2.132076,0.346131076
2.132076,0.335943575
2.1322284,0.345126795
2.1322284,0.334202152
2.1323808,0.3457492
2.1323808,0.334140239
2.1325332,0.347875715
2.1325332,0.336169472
2.1326856,0.350685301
2.1326856,0.340277645
2.132838,0.352067685
2.132838,0.343629088
2.1329904,0.352826055
2.1329904,0.344374433
2.1331428,0.354531847
2.1331428,0.343787462
2.1332952,0.357012217
2.1332952,0.343147568
2.1334476,0.356452676
2.1334476,0.343114758
2.1336,0.348926652
2.1336,0.343188909
2.1336,0.354103995
2.1337524,0.34259675
2.1337524,0.34362853
2.1339048,0.337754946
2.1339048,0.345099107
2.1339048,0.349271013
2.1340572,0.334761722
2.1340572,0.341751273
2.1340572,0.339568381
2.1342096,0.334376237
2.1342096,0.337108822
2.1342096,0.333834821
2.134362,0.330469223
2.134362,0.335533352
2.134362,0.336489494
2.1345144,0.322217672
2.1345144,0.335462384
2.1345144,0.329456152
2.1346668,0.314335791
2.1346668,0.336999893
2.1346668,0.328084117
2.1348192,0.314646961
2.1348192,0.341263389
2.1348192,0.348126279
2.1349716,0.321659344
2.1349716,0.346598984
2.135124,0.340494679
2.135124,0.352643931
2.1352764,0.3526226
2.1352764,0.354840429
2.1354288,0.356346962
2.1354288,0.349289305
2.1354288,0.348595354
2.1355812,0.353573007
2.1355812,0.341751634
2.1355812,0.320436434
2.1357336,0.348468887
2.1357336,0.337738938
2.1357336,0.327382435
2.135886,0.342768576
2.135886,0.337455788
2.135886,0.352286344
2.1360384,0.341273851
2.1360384,0.338438644
2.1361908,0.343177093
2.1361908,0.340550624
2.1363432,0.344827404
2.1363432,0.342851393
2.1364956,0.346337156
2.1364956,0.343120271
2.136648,0.345905803
2.136648,0.341114759
2.1368004,0.34194452
2.1368004,0.339214437
2.1369528,0.338131637
2.1369528,0.338612505
2.1371052,0.33721988
2.1371052,0.337911814
2.1371052,0.344898805
2.1372576,0.338923638
2.1372576,0.335779066
2.1372576,0.329473223
2.13741,0.334546456
2.13741,0.332883354
2.13741,0.318622861
2.1375624,0.331869619
2.1375624,0.330839914
2.1377148,0.331544209
2.1377148,0.329072243
2.1378672,0.331493944
2.1378672,0.331417239
2.1380196,0.332169207
2.1380196,0.338076783
2.138172,0.334111493
2.138172,0.343459165
2.1383244,0.335573966
2.1383244,0.346688653
2.1384768,0.332526869
2.1384768,0.345615832
2.1386292,0.330418367
2.1386292,0.340718349
2.1387816,0.331607894
2.1387816,0.336203365
2.138934,0.335318639
2.138934,0.333715284
2.1390864,0.335287798
2.1390864,0.335414908
2.1392388,0.335816892
2.1392388,0.338834399
2.1393912,0.333781064
2.1393912,0.342992705
2.1395436,0.331633124
2.1395436,0.344386146
2.139696,0.331909286
2.139696,0.341531085
2.1398484,0.335112363
2.1398484,0.338929252
2.1400008,0.334815202
2.1400008,0.335404802
2.1401532,0.335957843
2.1401532,0.33175318
2.1401532,0.324515222
2.1403056,0.336185742
2.1403056,0.33123347
2.1403056,0.336443117
2.140458,0.33667238
2.140458,0.337894425
2.140458,0.335572169
2.1406104,0.339527834
2.1406104,0.34381745
2.1406104,0.340189507
2.1407628,0.342667652
2.1407628,0.346843451
2.1407628,0.338954834
2.1409152,0.343489707
2.1409152,0.342065167
2.1409152,0.335745911
2.1410676,0.341507163
2.1410676,0.339536336
2.14122,0.337188415
2.14122,0.340893259
2.1413724,0.326972759
2.1413724,0.344233383
2.1413724,0.337736294
2.1415248,0.318000865
2.1415248,0.344966194
2.1415248,0.343834013
2.1416772,0.315273173
2.1416772,0.335495456
2.1416772,0.339865627
2.1418296,0.320380508
2.1418296,0.330638789
2.1418296,0.336810163
2.141982,0.327797996
2.141982,0.329300633
2.141982,0.337739975
2.1421344,0.333671118
2.1421344,0.337458577
2.1421344,0.334678664
2.1422868,0.337951806
2.1422868,0.356100497
2.1422868,0.330095973
2.1424392,0.340604592
2.1424392,0.363335791
2.1424392,0.328254394
2.1425916,0.341532787
2.1425916,0.36321108
2.1425916,0.327967362
2.142744,0.340794661
2.142744,0.352955199
2.142744,0.334038554
2.1428964,0.341236808
2.1428964,0.344516467
2.1428964,0.341237734
2.1430488,0.343790673
2.1430488,0.336322728
2.1430488,0.343178167
2.1432012,0.344996834
2.1432012,0.333943379
2.1432012,0.352951935
2.1433536,0.343924866
2.1433536,0.334363216
2.143506,0.345181456
2.143506,0.341329337
2.143506,0.356950998
2.1436584,0.345023246
2.1436584,0.355731155
2.1436584,0.354654275
2.1438108,0.344926752
2.1438108,0.362556258
2.1438108,0.344542226
2.1439632,0.345995111
2.1439632,0.360088159
2.1439632,0.338415923
2.1441156,0.347212461
2.1441156,0.356712863
2.1441156,0.342614209
2.144268,0.345838903
2.144268,0.350811853
2.144268,0.342542496
2.1444204,0.344504586
2.1444204,0.340385918
2.1444204,0.342017083
2.1445728,0.344096069
2.1445728,0.339394498
2.1445728,0.338172887
2.1447252,0.342272325
2.1447252,0.351050119
2.1447252,0.334551443
2.1448776,0.340379713
2.1448776,0.361349999
2.1448776,0.331679033
2.14503,0.339674199
2.14503,0.363184307
2.14503,0.33029285
2.1451824,0.340993489
2.1451824,0.357492232
2.1451824,0.331316896
2.1453348,0.344898306
2.1453348,0.350286139
2.1453348,0.335056429
2.1454872,0.348382958
2.1454872,0.343340065
2.1454872,0.335702133
2.1456396,0.347837852
2.1456396,0.338414004
2.1456396,0.336060552
2.145792,0.343401382
2.145792,0.334601023
2.145792,0.337399456
2.1459444,0.337232479
2.1459444,0.371732067
2.1459444,0.340009918
2.1460968,0.333985733
2.1460968,0.342803109
2.1462492,0.335897178
2.1462492,0.346322054
2.1464016,0.338773663
2.1464016,0.349748967
2.146554,0.338978529
2.146554,0.346671415
2.1467064,0.3426396
2.1467064,0.36531384
2.1467064,0.340052434
2.1468588,0.340580182
2.1468588,0.358591564
2.1468588,0.331327904
2.1470112,0.342129962
2.1470112,0.362548384
2.1470112,0.321602714
2.1471636,0.346598881
2.1471636,0.358427415
2.1471636,0.322193019
2.147316,0.349072853
2.147316,0.353337665
2.147316,0.327573032
2.1474684,0.348274816
2.1474684,0.352711159
2.1474684,0.331006658
2.1476208,0.343285038
2.1476208,0.359476318
2.1476208,0.334093593
2.1477732,0.341515562
2.1477732,0.372001109
2.1477732,0.332755808
2.1479256,0.342258709
2.1479256,0.332676444
2.148078,0.339965191
2.148078,0.335222411
2.1482304,0.340307432
2.1482304,0.333436989
2.1483828,0.354314349
2.1483828,0.377857038
2.1483828,0.328842713
2.1485352,0.359899629
2.1485352,0.364125954
2.1485352,0.325012736
2.1486876,0.36374332
2.1486876,0.356316321
2.1486876,0.329408151
2.14884,0.367142108
2.14884,0.34907289
2.14884,0.330813426
2.1489924,0.366783167
2.1489924,0.341764135
2.1489924,0.335737899
2.1491448,0.364211191
2.1491448,0.338451736
2.1491448,0.34412736
2.1492972,0.362329865
2.1492972,0.338158611
2.1492972,0.341182804
2.1494496,0.363771537
2.1494496,0.340309175
2.1494496,0.337568651
2.149602,0.364055671
2.149602,0.343799044
2.149602,0.335203355
2.1497544,0.361260259
2.1497544,0.344432146
2.1497544,0.334808953
2.1499068,0.360628339
2.1499068,0.340324005
2.1499068,0.333631376
2.1500592,0.358576073
2.1500592,0.339582992
2.1500592,0.332552507
2.1502116,0.353217544
2.1502116,0.34566462
2.1502116,0.330859839
2.150364,0.348297061
2.150364,0.357297636
2.150364,0.329815546
2.1505164,0.344504192
2.1505164,0.360504518
2.1505164,0.32756982
2.1506688,0.335709537
2.1506688,0.359176238
2.1506688,0.333052873
2.1508212,0.327396697
2.1508212,0.362204568
2.1508212,0.339249192
2.1509736,0.323316872
2.1509736,0.357577242
2.1509736,0.344642018
2.151126,0.325806462
2.151126,0.340151687
2.151126,0.348963662
2.1512784,0.330898968
2.1512784,0.344639603
2.1512784,0.352621269
2.1514308,0.3320777
2.1514308,0.356594517
2.1514308,0.346398747
2.1515832,0.327338033
2.1515832,0.361970042
2.1515832,0.337354848
2.1517356,0.328066743
2.1517356,0.355563004
2.1517356,0.332277313
2.151888,0.329041791
2.151888,0.344969836
2.151888,0.328184738
2.1520404,0.330775832
2.1520404,0.349023643
2.1520404,0.333929198
2.1521928,0.333367527
2.1521928,0.34940122
2.1521928,0.336461668
2.1523452,0.335256366
2.1523452,0.340064971
2.1523452,0.336866789
2.1524976,0.33490169
2.1524976,0.332732789
2.1524976,0.334632937
2.15265,0.331969755
2.15265,0.32695813
2.15265,0.33160187
2.1528024,0.327764366
2.1528024,0.328458597
2.1528024,0.328874076
2.1529548,0.324476345
2.1529548,0.340758541
2.1529548,0.330162309
2.1531072,0.323549561
2.1531072,0.36127027
2.1531072,0.329625238
2.1532596,0.326169931
2.1532596,0.372005046
2.153412,0.327725322
2.153412,0.376314312
2.153412,0.330948407
2.1535644,0.327503035
2.1535644,0.362409663
2.1535644,0.332556586
2.1537168,0.32992333
2.1537168,0.350265567
2.1537168,0.335794814
2.1538692,0.332666639
2.1538692,0.357272733
2.1538692,0.340796558
2.1540216,0.333090381
2.1540216,0.370859649
2.1540216,0.346666001
2.154174,0.331974742
2.154174,0.350638213
2.1543264,0.329883466
2.1543264,0.353226912
2.1544788,0.329537222
2.1544788,0.35420274
2.1546312,0.332061065
2.1546312,0.346852375
2.1547836,0.33382293
2.1547836,0.358661875
2.1547836,0.337133105
2.154936,0.333925658
2.154936,0.344202607
2.154936,0.327424662
2.1550884,0.331340361
2.1550884,0.341911091
2.1550884,0.324321486
2.1552408,0.330866749
2.1552408,0.350367442
2.1552408,0.326621024
2.1553932,0.333528558
2.1553932,0.369270661
2.1553932,0.330989442
2.1555456,0.332903757
2.1555456,0.335388502
2.155698,0.331560614
2.155698,0.340241045
2.1558504,0.334069825
2.1558504,0.343644643
2.1560028,0.332258122
2.1560028,0.345051362
2.1561552,0.333140055
2.1561552,0.345224202
2.1563076,0.33561803
2.1563076,0.378381014
2.1563076,0.344503501
2.15646,0.337581742
2.15646,0.379347268
2.15646,0.343293839
2.1566124,0.338101189
2.1566124,0.37697937
2.1566124,0.342367274
2.1567648,0.339307744
2.1567648,0.366701113
2.1567648,0.341527401
2.1569172,0.33868734
2.1569172,0.362211163
2.1569172,0.338483305
2.1570696,0.337320607
2.1570696,0.360398082
2.1570696,0.33452701
2.157222,0.339033387
2.157222,0.367789092
2.157222,0.332767934
2.1573744,0.34094142
2.1573744,0.371170688
2.1573744,0.331580288
2.1575268,0.340937417
2.1575268,0.372128412
2.1575268,0.330523146
2.1576792,0.343478486
2.1576792,0.374173131
2.1576792,0.329738781
2.1578316,0.346269665
2.1578316,0.367200383
2.1578316,0.329294067
2.157984,0.347508243
2.157984,0.352497894
2.157984,0.327034879
2.1581364,0.346836196
2.1581364,0.346014572
2.1581364,0.32012468
2.1582888,0.341890055
2.1582888,0.342933286
2.1582888,0.314499103
2.1584412,0.338321476
2.1584412,0.340813629
2.1585936,0.3409218
2.1585936,0.345255972
2.158746,0.342576736
2.158746,0.348931709
2.1588984,0.345308628
2.1588984,0.35022836
2.1588984,0.304413004
2.1590508,0.34922122
2.1590508,0.353037913
2.1590508,0.321236174
2.1592032,0.349648374
2.1592032,0.364485618
2.1592032,0.330016068
2.1593556,0.350705742
2.1593556,0.338218686
2.159508,0.350615022
2.159508,0.364846199
2.159508,0.345254879
2.1596604,0.349463358
2.1596604,0.349442758
2.1596604,0.351082998
2.1598128,0.350942236
2.1598128,0.341591554
2.1598128,0.351215452
2.1599652,0.347149794
2.1599652,0.339259682
2.1599652,0.351124792
2.1601176,0.345462408
2.1601176,0.342745055
2.1601176,0.347381938
2.16027,0.342943814
2.16027,0.346652858
2.16027,0.342160328
2.1604224,0.344440705
2.1604224,0.343460018
2.1604224,0.337565944
2.1605748,0.346453106
2.1605748,0.341600183
2.1605748,0.3344597
2.1607272,0.347069081
2.1607272,0.344578577
2.1607272,0.331934124
2.1608796,0.349543841
2.1608796,0.356344013
2.1608796,0.33101698
2.161032,0.350235148
2.161032,0.362816999
2.161032,0.331302351
2.1611844,0.350498874
2.1611844,0.365479104
2.1611844,0.33170971
2.1613368,0.351664778
2.1613368,0.356865528
2.1613368,0.334120084
2.1614892,0.351940513
2.1614892,0.339694086
2.1614892,0.340520209
2.1616416,0.355951864
2.1616416,0.336408624
2.1616416,0.345259463
2.161794,0.358470753
2.161794,0.336101129
2.161794,0.348684354
2.1619464,0.359938672
2.1619464,0.344380503
2.1619464,0.350207864
2.1620988,0.359886833
2.1620988,0.360055808
2.1620988,0.345318002
2.1622512,0.358382494
2.1622512,0.374828675
2.1622512,0.336899993
2.1624036,0.357479202
2.1624036,0.329087843
2.162556,0.358173494
2.162556,0.325428974
2.1627084,0.360778937
2.1627084,0.361701361
2.1627084,0.325169805
2.1628608,0.361472212
2.1628608,0.348494516
2.1628608,0.331603964
2.1630132,0.360877695
2.1630132,0.344451635
2.1630132,0.337100226
2.1631656,0.359221774
2.1631656,0.343012588
2.1631656,0.342099587
2.163318,0.351371981
2.163318,0.340736066
2.163318,0.346101935
2.1634704,0.347865511
2.1634704,0.3412376
2.1634704,0.348375524
2.1636228,0.348673523
2.1636228,0.357285955
2.1636228,0.34859954
2.1637752,0.351051789
